Genomic bins	SERC_517_10	SERC_517_11	SERC_517_12	SERC_517_13	SERC_517_8	SERC_517_9	SERC_517_6	SERC_517_7	SERC_517_4	SERC_517_5	SERC_517_3	SERC_Zymo_Pos_Control
bin.213	0.59118606523	0.281551854883	0.42576038918	0.665501919533	1.01708898498	0.603678156649	0.378317270581	0.462024792662	0.877770228442	0.289499134174	1.02540387417	0.00569861622365
bin.214	0.899223828056	0.415132579079	0.603764010447	0.7463422142	1.07729461036	1.16575816648	0.0967891739271	0.840015551605	1.13486194764	0.44590346033	1.55231782765	0.0224268160291
bin.258	3.45141256751	1.47809277863	4.8967630616	4.79681025719	5.07105447789	6.06786691845	0.607301641506	3.65121165261	6.20744736485	1.05711925409	6.58221767665	0.0232030715475
bin.218	0.161032137594	0.271153004738	0.0678617360596	0.194022495195	0.287686797107	0.0874233892124	0.305553074392	0.106682738963	4.50477185939	3.6262704173	1.00219337089	0.00506502322844
bin.130	0.566597298546	0.689155099732	0.595229002041	1.43582307736	1.02622506558	0.572680577603	0.461891186001	0.487257409587	1.36806752813	0.375341004668	0.904571601323	0.00511068945233
bin.102	1.50668700796	2.53788743364	5.88323736821	4.15417219445	1.18232127512	1.63243798667	0.672995875772	1.38530862905	0.0977225976011	0.0712796217324	0.159879709223	0.180798824203
bin.208	0.174974926687	0.088548183137	0.325177558962	0.579634899979	0.351361722498	0.45176538926	0.0834444046936	0.170318708958	2.61200507945	0.119555869126	1.68428402616	0.005451319508
bin.243	3.80941914509	3.56625030533	3.04150401826	3.58873511088	4.26482846231	3.66798228068	2.27544587077	3.77484510696	0.513644221499	0.0998414425668	0.287898985063	0.0211484687861
bin.215	0.809053632892	0.290115497741	0.834104068542	0.880907324645	1.14417592396	1.23784732174	0.369884267642	0.841373523367	0.884585855938	0.199114510034	1.11055356251	0.0214148404839
bin.85	0.0278605811176	10.8834771213	0.0181313331171	0.18517432032	0.0161282920077	0.0181560349469	0.107976881157	0.0154430979199	0.0535392150329	0.0122125738205	0.272301630158	0.00252133404931
bin.180	6.92242021863	0.139743169542	2.83126128025	2.31793542665	0.431511151854	7.11733384521	0.321037452884	3.71842456603	5.1672746082	0.180112479924	9.37287476616	0.0197141882905
bin.101	1.63920883665	0.0143977493024	2.77552675483	0.135013988194	0.048648777048	0.192503415486	0.0758858061642	3.66383085726	0.0428833838065	0.00920634147365	0.113403021243	0.0117277745365
bin.230	4.58378022954	0.958780076198	5.52614830222	4.8147837932	11.1697508471	11.3021679439	0.232362610528	5.6092117082	6.00100802809	0.511786569353	10.403808956	0.0340044435032
bin.194	0.445306842504	0.0383057250161	0.719845547185	0.479305575033	0.416863459439	2.28694774659	0.0695680804957	0.413165127394	2.09219947418	0.0795722464964	1.53546833043	0.00331910979317
bin.20	22.1749521867	5.71189980679	23.9899127426	22.6319902326	24.1557997553	30.7051783252	9.89875365539	20.0477651074	19.9811801423	3.86640850551	18.8050710092	0.157470344544
bin.45	1.48846821712	0.819982080218	1.7406621697	1.28731504965	1.87900609692	2.78666355121	1.23285633655	2.79289026662	0.220608894979	0.230547571615	0.416894497583	0.0
bin.70	0.975405618633	0.781431253099	1.08623686644	1.24799961211	0.988062656538	1.38356144034	0.806585780656	1.08945415296	0.363010437326	0.2161398599	0.377684163776	0.00452744184522
bin.206	6.40922878809	2.43610053465	6.35612253322	5.61078181708	8.74624537126	8.06711368212	1.88945355894	7.81113780647	7.87741946077	1.67193947672	8.83464037791	0.0493271349822
bin.233	0.582302775018	0.256414096557	0.52686405945	0.434677883049	0.61153205423	0.636658482832	0.292485535024	0.561404208649	1.15231512254	0.359423413618	1.18293942098	0.00450848633417
bin.160	0.653047316274	0.214367650212	0.387774090096	0.522577334335	0.892043950142	0.733074286898	0.445770453527	0.666548786923	0.515017950446	0.0989402143497	0.502841450107	0.00667253251031
bin.318	1.58512732265	0.18871162978	7.98231043701	14.8022220017	7.52747326968	8.44903131809	0.0895698460554	2.09881019099	0.582207698503	0.0185442634025	1.01666714049	0.0325899121364
bin.238	2.73936153121	0.130452578872	0.437007585474	0.259338037944	0.483181346612	0.481145437578	0.770207279598	0.54711130716	0.731208635292	0.158715146739	0.259292521999	0.00755514672854
bin.277	0.509591372258	0.254047886167	0.481604646321	0.883131684219	0.706902701252	0.478470684048	0.222995426725	0.464574340485	1.20589025874	0.126946335369	0.775494411044	0.0
bin.291	1.49214284365	0.880301615535	1.61988216846	2.10326052628	1.6931991588	1.82999920681	0.847236064461	1.59719944095	2.06025392006	0.548910947	2.14096365993	0.0
bin.248	0.908123117972	0.583110768811	0.734075929987	0.831384614961	1.07999650405	0.81900409032	0.78063238579	1.11851364626	1.19263838296	0.467910578101	1.20276435435	0.0
bin.283	1.1354140846	0.261969307478	0.702238525635	0.480764422847	0.685705456159	0.548326096551	1.03004648035	1.23039113034	0.409969039268	0.175320414225	0.528438830677	0.00303435103511
bin.43	8.39104277528	5.34259227159	7.4959271023	9.89153351617	9.27055555512	8.89257351152	5.56549381954	9.78022197331	1.84510970697	0.866817888471	3.40641843434	0.0188096792181
bin.157	12.2746767139	0.075224606099	17.0318350112	0.706009050412	0.749653550412	7.72722295929	2.49188742875	7.11432387813	4.34413699235	0.0346212064078	1.02232814667	0.0204480395161
bin.34	0.0736730308036	0.0954705567159	0.0292588822923	0.0539864454081	0.0612004697308	0.0349877253531	4.56023355288	0.04199069193	0.0320799493431	0.0734165541631	0.0257341491775	0.0802728583973
bin.13	33.3180244228	16.7120631115	35.7523354909	31.1267929141	18.957727673	32.764797936	14.4486246479	25.1403247499	3.64231191943	2.07572984682	3.4091787619	2.51817381751
bin.328	3.13430400349	1.28093672716	4.19902410083	3.96045612428	4.35634332206	5.15498687029	0.559919962265	3.15360065794	5.60650442724	0.916650117808	5.58585925499	0.0
bin.138	1.09563013763	0.607767729775	1.60308592872	1.55554785078	1.09983251663	1.56282970758	0.68503830206	1.39881225	0.255795140456	0.116327220525	0.372177651876	0.00811280314165
bin.292	0.585914261601	1.08949433197	2.02134899435	1.71441797822	1.76619682412	2.01542749283	0.0994283810081	1.38911820277	0.179456342017	0.181223996221	0.52484315654	0.00637087544284
bin.189	1.39505979105	1.02531417654	1.79239195502	1.72400535773	1.67699856777	2.49695436047	1.73045912946	2.292069372	0.888354503738	0.351384940352	1.07077630259	0.00897564993556
bin.278	0.338932971429	0.057789444148	0.945768434826	0.388842382693	0.0373693286595	0.767696055417	0.150502368455	9.81204632595	0.101401342539	0.129921064684	0.0374982584369	0.00409797257774
bin.37	0.718972337066	0.417653872127	0.851437992762	0.741302119854	0.782912318586	0.880749757649	0.827790036727	0.769197317887	0.641012773382	0.222216252595	0.630465922352	0.00352296344073
bin.314	0.682830838679	0.484053999182	1.03916309916	0.738554961106	0.94187507994	1.03222600632	0.813887253104	1.45227798851	0.442959941391	0.246847524949	0.609330724402	0.0
bin.121	1.00603494704	0.692641027168	2.02704151256	1.7943317177	0.765158286832	1.17122244293	0.448193182101	0.861564652967	1.2228852071	0.231850154453	1.80698336271	0.050959202751
bin.264	0.182453883168	0.184039505911	0.0765413918011	0.0658903654099	0.0815465066977	0.0635321056458	0.310153743133	0.31565406948	1.02590532163	1.36535701699	4.40658963467	0.0061586291286
bin.284	0.492719088962	0.373974739971	0.418384628313	0.537794671589	0.9527231695	0.664081893921	0.503111094193	0.695546901975	1.32942835852	0.240107821168	0.878983736012	0.0053406926067
bin.81	3.59278349057	1.92611775366	3.89981211094	3.66600172185	4.17024267086	4.94054622484	2.92461928663	4.71224269281	1.54612973977	0.772879987724	2.04843113021	0.0257011933221
bin.22	1.0534016416	2.21295734489	0.84879097272	2.19333808648	4.18228948329	2.16877060773	3.23746244097	1.82710061349	1.09132666109	1.03895297283	0.780771022379	0.0114634674527
bin.251	1.28366276028	0.666105130437	1.93728698426	1.59972359473	1.29192716821	2.14333546553	0.987019197285	1.36019353165	1.22078833082	0.259889395495	1.15426662608	0.0190283065916
bin.114	0.72015874292	0.1759404982	0.576690145528	0.790687970762	0.621847128056	0.585285905723	0.252313183477	0.469000625246	2.27347668254	0.291651031696	2.01546906432	0.006933806959
bin.255	0.812468665691	0.399201195006	1.58285553186	0.993200594289	0.63183765833	0.720984900856	0.34295621369	0.586254896286	0.586865303318	0.264926405139	0.829362170337	0.00716387475189
bin.329	0.633884282734	0.49619429067	0.683648216753	0.713251463898	0.927421351013	1.02164193192	0.462267230039	0.691965393781	3.02837960156	0.689245211434	2.67342650848	0.0
bin.309	2.02523399154	0.0900071370228	1.74151829737	0.573579494954	0.21156138721	0.667287333903	0.0846187779943	0.560377993958	0.173567276935	0.0506541686652	0.560825620873	0.00471555101084
bin.261	2.91401390672	0.0517890294255	1.66039351427	0.905543383891	0.0457003167196	0.17688003421	0.0620138621785	0.537047047827	8.08286862903	0.11803476057	0.33211814252	0.00341976990293
bin.83	1.24016860526	0.0452995084307	6.15617523051	0.636186641663	0.110121175144	0.706455791624	0.0710109830487	1.36407148068	0.341816423239	0.0152622759485	0.637437700371	0.0073024066063
bin.62	3.46352066097	74.7146842864	2.66953791111	35.562039721	31.461210632	5.94023367577	67.446729024	3.54275201785	0.637361903611	17.08201877	0.565812254499	0.144613011873
bin.250	1.92701493625	0.797481831533	2.2706511313	2.01279832297	2.74978407717	2.60736938343	0.694855662915	2.45230184422	2.66424532067	0.637024275669	3.21889985755	0.0108711628247
bin.177	2.96476894051	0.489146721836	0.295141860152	0.300649700067	0.409185397341	0.417668125285	1.17214148811	0.737381165781	0.370430600884	0.360667165925	0.629180238368	0.00424517869195
bin.8	0.197292275434	0.40814828867	0.278643877699	0.180491272234	0.12677792944	0.151268783978	0.369550735934	0.23919901721	0.6697785512	0.610828722008	0.558672549534	474.379489417
bin.148	0.941466526109	0.450855843254	2.76177737306	1.38659643544	1.08831574267	2.35411508627	0.672203849509	1.10796534411	1.2730390404	0.184333538273	1.42821760937	0.00670337966451
bin.274	1.1663093287	0.246977377218	1.05741181654	1.1377760462	0.355226407262	0.61409571788	0.678776288697	1.39616611834	0.572723405833	0.259369145432	1.31251365833	0.00502540570132
bin.96	0.831171107616	0.660207655746	0.757245477774	0.767154811055	1.46245277432	1.09773965554	0.640409482455	1.01420989041	2.42792766723	0.550504066489	1.81625279369	0.0252136789311
bin.220	0.490840806889	0.307220309661	1.29805349714	0.866755962225	0.754884451248	0.808995734226	0.245542423558	0.483382404093	0.723463222994	0.137060878231	1.05115887117	0.0120414900775
bin.143	6.01523730314	2.1190457575	7.2186939207	6.57587674483	4.04744190343	5.72837591776	3.0959971421	5.74126055016	3.45113062224	1.06038853481	3.89987791213	0.0310103343665
bin.12	8.15134853894	19.8967245601	13.7498985952	8.4757473783	7.31488769657	8.49601383676	17.6103074071	11.0812536679	25.1783332227	12.3980515861	16.037867811	1.12098114443
bin.1	0.00504612052901	0.00617109019301	0.00514510890863	0.00570579212286	0.00414451462282	0.00471127960359	0.00283491058574	0.00258375969442	0.00219383816649	0.0054095200261	0.00257042685491	1189.19225327
bin.129	2.47069939083	0.0166169388081	4.48043939537	2.9823161644	0.429076430384	2.12133120728	0.206498105389	2.43980733359	0.537368374048	0.076666763468	2.50918644819	0.00370018324042
bin.222	0.838936996013	0.618637978242	1.02007121406	1.22977672481	0.982805350913	1.08862876101	0.737341681851	0.979766162017	0.848899787606	0.433556147066	0.810701325292	0.0107997121831
bin.225	0.0248480876256	0.0399669187314	0.0149653648722	0.0279996418395	0.0165149696694	0.0411211498164	83.800463957	0.0104653622135	0.0115787145456	0.00901866079441	0.00531354308929	0.0342429713692
bin.259	0.254869732106	0.583905394902	0.100125170434	0.0757442175054	0.153128209633	0.134531562628	0.652177510428	0.508308867442	2.39971118395	2.75946073418	2.50324047521	0.00298845456849
bin.173	5.72167105696	1.00013468008	5.56216940721	8.72517396941	7.27736523851	7.18296594174	0.218769307835	5.42965902604	3.18394260431	0.0398533691234	1.66802759073	0.0312238924867
bin.25	318.141261418	156.211551828	350.85513319	361.842723367	183.521896558	396.129235899	118.194702975	252.907408399	32.7357003999	24.9107546509	26.5752093928	68.8299875144
bin.195	3.17430872243	0.0213424306967	5.71110769834	3.54786823767	0.607293588762	2.54225945533	0.275367619608	2.46545372437	0.708856491795	0.111726640644	3.24501992547	0.010118473767
bin.321	0.842726458	0.747007010703	0.818656661016	0.935077752255	1.25315023002	1.26135885377	0.831342578505	1.47119261725	0.25087877009	0.137124990376	0.236502399351	0.00305353899731
bin.205	3.38070570391	1.34256764877	4.39907087934	4.5380621158	4.73563950164	5.43206760955	0.562906019216	3.48362980296	5.83766933597	0.971022146214	5.93126400577	0.0232627573407
bin.312	1.54103288223	3.81270922905	0.892242313038	3.12695807766	1.39450479958	1.61089760946	1.88516352708	2.47369569127	2.34706949833	6.48355408854	3.83516245136	0.0102769043554
bin.290	0.469543221529	0.447398789789	0.347106739279	0.809036899611	0.746782523863	0.456500018613	0.645765955003	0.658320206186	2.5323467695	0.803848950761	1.23791019065	0.0
bin.313	0.833673422052	0.475970600163	1.13835896958	1.15669132041	0.953417407301	1.28891366879	0.527555390702	1.52117346912	0.200012635569	0.089794562324	0.256524353209	0.0
bin.53	1.11429802937	0.342736748969	0.495764121716	0.299086629462	0.373790334086	0.552100234818	0.147951060973	0.488539429838	1.83323174201	0.495713796074	0.554057467321	0.00188384339428
bin.134	2.14209428774	0.676967261606	3.08018851248	3.06769481876	3.153158828	3.8624076148	0.385981104666	2.16386908454	3.47500473955	0.576667457625	3.80620190909	0.0253657453953
bin.84	1.80029443217	0.434681037567	3.92706635859	0.226293402733	0.466647457074	3.1131213775	0.25049486277	7.2952019902	0.118126396397	0.308821005725	0.341336583387	0.00708468947805
bin.74	0.901457257202	0.531724094381	1.08138393571	1.1317704527	1.04475007406	1.38883065659	0.721957943685	1.11032044904	0.615792960999	0.157639419925	0.652459782243	0.00186813482206
bin.108	0.321995606282	0.843965386025	0.141881279534	0.365791627681	0.668638397014	0.191611744304	1.15872119881	0.209684001786	0.728443484323	2.22907276665	0.455258449805	0.00958257196335
bin.155	1.9127737755	6.36463527531	1.33064484682	3.39087680994	3.90472449554	5.81456595751	0.118935386957	0.530518316382	10.9127439201	0.417908071307	4.65230170653	0.0206781511812
bin.24	1.28110235646	0.888484992429	1.74449779196	1.7100075821	1.71887163044	1.95433918017	0.970848034024	1.90657618376	0.396997896925	0.224184588148	0.627646091037	0.0546881061959
bin.41	39.8168210312	0.180937635332	47.9905186215	4.3913634853	15.2919880248	73.8905496943	0.223542644981	42.3534764453	94.5935693449	1.41920410705	9.47356744155	0.100379243277
bin.10	0.019883820493	0.0263288323177	0.015425200067	0.0154935745032	0.0128729798273	0.019012932953	0.268184340408	0.00675651255564	0.00695485150747	0.00629520773168	0.0112585726177	43.3520205001
bin.131	0.405795801811	0.100488978239	9.14737451186	0.774921630812	0.0443928894941	0.545679078664	0.0756991003388	0.597084074461	0.681458689379	0.00792047594061	0.484361018169	0.005420185451
bin.27	5.65324364348	3.57319343475	6.34181359008	5.63137282569	7.52606277521	7.55944080038	4.7006230904	7.10993377744	9.91608004158	3.72990469386	10.336936701	0.176122996836
bin.279	0.0792118158974	0.0328215391832	0.782819039092	2.76004240946	1.80777803358	1.45015734736	0.0222263792654	0.094503677405	0.292037781908	0.031451742313	0.176424261572	0.00744560582053
bin.82	13.1825688077	7.07342458333	12.8646320117	12.9659821136	13.0015296113	16.4016558732	9.45529176147	14.7765510344	8.46221019807	2.11208449816	6.78205760052	0.0692158739691
bin.90	0.561531807223	0.814362686456	0.393620115638	0.819509524098	0.846161486347	0.51104759574	1.10746160355	0.514349356055	0.802448183065	0.965403220784	0.680375986202	0.00957133086331
bin.63	12.2883046783	9.38949692721	12.1578835995	15.9110559024	15.3504207756	14.6647694542	8.45808053199	15.1785959206	2.48687862725	1.22600838633	4.24937015977	0.029755865562
bin.272	0.55101583266	0.428806121761	0.486073173879	1.07790279175	1.04057343387	0.5534151462	0.530439755457	0.374397712716	1.01305270632	0.239121791112	1.02902505863	0.00544587860127
