bin.110.fa	Bacteria_98;Bacteroidetes_73;Flavobacteriia_96;Flavobacteriales_100;Flavobacteriaceae_99
bin.227.fa	Bacteria_99;Proteobacteria_97;Gammaproteobacteria_97;Oceanospirillales_52;Oceanospirillaceae_99;Marinomonas_93;Marinomonas sp. MWYL1_100
bin.179.fa	Bacteria_99;Proteobacteria_92;Alphaproteobacteria_80;Rhizobiales_73;Hyphomicrobiaceae_58;Devosia_51
bin.138.fa	
bin.96.fa	Bacteria_99;Proteobacteria_88;Alphaproteobacteria_90;Rhodobacterales_75;Rhodobacteraceae_94
bin.318.fa	Bacteria_98;Actinobacteria_95;Actinobacteria_98;Candidatus Nanopelagicales_99;Candidatus Nanopelagicus_80
bin.205.fa	Bacteria_99;Actinobacteria_74;Actinobacteria_95;Micrococcales_75;Microbacteriaceae_68
bin.203.fa	Bacteria_98;Proteobacteria_87
bin.287.fa	Bacteria_98
bin.124.fa	Bacteria_94;Proteobacteria_76
bin.301.fa	Bacteria_97;Proteobacteria_83;Gammaproteobacteria_79
bin.159.fa	Bacteria_99;Bacteroidetes_97;Flavobacteriia_97;Flavobacteriales_100;Flavobacteriaceae_100;Arenibacter_76;Arenibacter algicola_100
bin.297.fa	Bacteria_98
bin.150.fa	Bacteria_97;Proteobacteria_84
bin.19.fa	Bacteria_95;Proteobacteria_97;Gammaproteobacteria_89;Oceanospirillales_58;Oceanospirillaceae_100;Thalassolituus_90;Thalassolituus oleivorans_100
bin.222.fa	Bacteria_72;Bacteroidetes_78;Flavobacteriia_91;Flavobacteriales_100;Flavobacteriaceae_99
bin.36.fa	Bacteria_97;Actinobacteria_76;Actinobacteria_99;Micrococcales_63;Microbacteriaceae_66
bin.122.fa	Bacteria_83
bin.194.fa	Bacteria_96;Bacteroidetes_63
bin.315.fa	Bacteria_98
bin.95.fa	Bacteria_100;Proteobacteria_96;Betaproteobacteria_91;Burkholderiales_98;Comamonadaceae_95;Hydrogenophaga_65;Hydrogenophaga crassostreae_74
bin.109.fa	Bacteria_87;Proteobacteria_84;Alphaproteobacteria_89;Pelagibacterales_98;Pelagibacteraceae_82
bin.185.fa	Bacteria_96
bin.117.fa	Bacteria_99
bin.211.fa	Bacteria_98
bin.75.fa	Bacteria_98;Bacteroidetes_89;Cytophagia_76;Cytophagales_100;Cyclobacteriaceae_95;Algoriphagus_82;Algoriphagus sp. M8-2_100
bin.300.fa	Bacteria_89
bin.191.fa	Bacteria_98;Proteobacteria_91;Gammaproteobacteria_83;Pseudomonadales_71;Pseudomonadaceae_99;Pseudomonas_62
bin.225.fa	Eukaryota_97;Kinetoplastida_60;Trypanosomatidae_57
bin.280.fa	Bacteria_99;Proteobacteria_98;Gammaproteobacteria_97;Pseudomonadales_98;Pseudomonadaceae_100;Pseudomonas_75
bin.89.fa	Bacteria_94;Bacteroidetes_77;Flavobacteriia_82;Flavobacteriales_100;Flavobacteriaceae_91
bin.135.fa	Bacteria_66;Bacteroidetes_57;Flavobacteriia_78;Flavobacteriales_100;Flavobacteriaceae_95
bin.293.fa	Bacteria_99;Proteobacteria_96;Gammaproteobacteria_99;Alteromonadales_80;Shewanellaceae_92
bin.218.fa	Bacteria_98;Bacteroidetes_93;Flavobacteriia_94;Flavobacteriales_100;Flavobacteriaceae_99
bin.276.fa	Bacteria_95;Proteobacteria_60;Gammaproteobacteria_76;Pseudomonadales_89;Pseudomonadaceae_98;Pseudomonas_57
bin.171.fa	Bacteria_95;Bacteroidetes_79
bin.249.fa	Bacteria_98;Bacteroidetes_91;Flavobacteriia_96;Flavobacteriales_100;Flavobacteriaceae_99
bin.127.fa	Bacteria_99;Bacteroidetes_93;Flavobacteriia_98;Flavobacteriales_100;Flavobacteriaceae_99
